timestamp,household_id,num_occupants,house_size_sqft,num_appliances,outside_temp_celsius,heating_type,cooling_type,energy_consumption_kwh,monthly_income,has_solar_panels,smart_meter_installed,weekday,is_weekend,water_heater_type,washing_machine_usage_per_week,internet_connected_devices,avg_daily_usage_hours,notes,occupant_names,manual_override
2019-12-28,1799,3.0,2897.0,18,24.9,Electrc,Fan,29.9,73140.0,1,0,Saturday,1,gas,5,11,5.5,peak hours,Kumar,N
2022-09-09,1433,,1540.0,18,7.2,Gas,None,24.02,27626.0,1,0,Friday,0,gas,12,19,7.8,,N/A,Yes
2022-09-07,1936,2.0,1989.0,16,20.8,None,ac,50.16,57097.0,0,1,Wednesday,0,solar,6,16,11.7,,Ali;Sara,No
2020-04-29,1449,4.0,3282.0,13,27.2,Gas,None,30.97,192364.0,1,1,Wednesday,0,gas,11,9,7.6,normal usage,,Yes
2022-08-09,1792,4.0,3429.0,13,7.0,Electrc,Fan,35.31,171594.0,0,1,Tuesday,0,electric,0,12,17.5,Check meter,Unknown,Y
2021-09-09,1883,3.0,,6,2.5,None,Fan,8.54,184630.0,0,0,Thursday,0,electric,12,2,8.1,Check meter,N/A,N
2020-09-16,1491,2.0,3781.0,22,23.7,Electrc,ac,22.55,139538.0,0,1,Wednesday,0,solar,0,11,20.4,normal usage,,Y
2022-08-24,1188,6.0,3562.0,9,12.0,Electrc,None,40.94,46720.0,0,0,Wednesday,0,gas,10,19,20.1,unknown,Kumar,Y
2019-10-01,1577,2.0,2134.0,16,,Gas,None,29.13,163732.0,1,1,Tuesday,0,electric,5,8,10.4, ,,Yes
2019-02-24,1809,5.0,1024.0,18,,Gas,Fan,28.26,,0,1,Sunday,1,electric,13,11,13.9,normal usage,Kumar,
2019-08-17,1960,,1330.0,17,12.3,Electrc,Fan,13.77,179139.0,1,1,Saturday,1,electric,13,16,18.0, ,,
2019-04-30,1419,4.0,,7,17.8,Gas,ac,43.23,170821.0,1,0,Tuesday,0,electric,2,9,13.1, ,"John, Mary",No
2022-08-10,1248,3.0,2222.0,19,-1.1,None,Fan,24.48,114198.0,1,0,Wednesday,0,gas,4,11,6.5,peak hours,N/A,Y
2022-11-10,1587,2.0,,19,14.2,None,None,33.52,113967.0,0,1,Thursday,0,solar,10,13,10.3, ,Ali;Sara,
2019-02-16,1648,4.0,3333.0,7,6.2,Electrc,ac,50.55,101481.0,0,0,Saturday,1,gas,5,17,14.8,unknown,Unknown,
2020-07-24,1163,3.0,632.0,24,9.9,None,None,55.88,145866.0,0,1,Friday,0,solar,2,11,20.5,,,No
2021-01-12,1744,4.0,,23,9.3,Electrc,Fan,18.07,22299.0,0,1,Tuesday,0,electric,11,11,6.3, ,N/A,N
2021-02-10,1254,3.0,1567.0,19,28.0,None,None,25.48,138824.0,0,1,Wednesday,0,electric,9,18,8.4,Check meter,"John, Mary",N
2022-10-27,1475,4.0,1900.0,23,8.4,None,ac,38.76,103243.0,0,1,Thursday,0,electric,2,12,22.7,normal usage,,
2018-11-28,1805,6.0,2842.0,12,9.7,None,ac,19.89,41264.0,0,0,Wednesday,0,solar,14,9,11.0,unknown,,N
2021-11-02,1416,5.0,1919.0,17,30.3,Gas,None,44.94,51027.0,1,0,Tuesday,0,gas,4,7,12.2,normal usage,,No
2022-11-14,1169,1.0,3675.0,14,11.4,Electrc,Fan,39.89,133962.0,1,1,Monday,0,electric,11,9,17.7,peak hours,,
17/10/2019,1316,4.0,2992.0,6,8.8,Gas,ac,39.24,179744.0,1,1,Thursday,0,solar,12,10,12.0,unknown,N/A,Y
2018-02-10,1173,,3633.0,15,26.0,None,Fan,26.8,,1,0,Saturday,1,electric,6,10,9.4,,Kumar,
2022-11-29,1469,4.0,2344.0,23,15.2,Gas,ac,31.21,85816.0,0,0,Tuesday,0,solar,10,15,23.4, ,Unknown,
2020-08-16,1344,2.0,2959.0,13,15.9,Electrc,None,37.68,169961.0,0,0,Sunday,1,gas,0,5,14.9,,,No
2022-12-26,1444,5.0,1129.0,13,,Electrc,ac,32.97,24583.0,0,1,Monday,0,electric,0,12,12.0,normal usage,,
2018-04-15,1017,6.0,820.0,10,28.4,Gas,ac,7.47,151478.0,1,0,Sunday,1,electric,10,19,19.5,normal usage,N/A,No
2018-07-21,1069,5.0,1654.0,14,4.7,Gas,Fan,50.37,168754.0,1,1,Saturday,1,gas,14,3,6.9,Check meter,,
2019-03-26,1337,1.0,2334.0,12,26.4,Electrc,Fan,32.22,124372.0,1,0,Tuesday,0,electric,8,9,22.1,,,
13/07/2021,1627,2.0,3365.0,19,0.1,Gas,None,30.29,184645.0,1,1,Tuesday,0,gas,9,18,20.4,peak hours,,Yes
2020-06-28,1591,3.0,1722.0,10,6.8,None,ac,48.38,160690.0,1,0,Sunday,1,gas,12,1,12.2,peak hours,,Yes
2018-07-29,1526,5.0,1404.0,11,6.0,None,ac,28.52,64138.0,1,1,Sunday,1,electric,7,14,8.5,unknown,Ali;Sara,
2019-07-17,1687,,535.0,24,13.6,None,ac,14.85,146156.0,1,1,Wednesday,0,solar,7,3,21.3,,"John, Mary",Yes
2021-02-15,1455,2.0,3338.0,21,7.5,Gas,Fan,25.41,,0,0,Monday,0,gas,5,6,23.2,unknown,,N
2019-12-14,1268,2.0,3787.0,8,27.7,Gas,None,48.28,30417.0,0,1,Saturday,1,electric,9,16,5.9,,Ali;Sara,No
2021-11-01,1630,1.0,3133.0,12,20.2,None,ac,15.62,59481.0,1,1,Monday,0,gas,6,3,23.8,,Unknown,No
2022-04-24,1810,6.0,2853.0,17,14.9,None,Fan,1.54,192368.0,1,0,Sunday,1,solar,11,17,12.3,,,
2022-04-13,1187,2.0,2090.0,18,6.2,None,None,21.32,145104.0,1,1,Wednesday,0,solar,5,5,20.3,Check meter,"John, Mary",No
2020-02-10,1568,,3555.0,22,29.0,Gas,None,36.8,188545.0,1,1,Monday,0,gas,2,16,13.7,,"John, Mary",Y
2021-01-12,1710,3.0,3440.0,21,16.0,None,None,47.6,176384.0,1,1,Tuesday,0,solar,12,13,14.9, ,Ali;Sara,
2019-03-30,1528,,511.0,22,12.5,Electrc,ac,33.16,146043.0,0,0,Saturday,1,gas,6,11,15.2,normal usage,,Y
2019-10-29,1433,1.0,2630.0,18,13.6,Gas,None,24.51,125387.0,0,1,Tuesday,0,solar,6,12,23.3,,"John, Mary",Yes
2019-09-21,1287,6.0,3603.0,15,,Electrc,ac,8.68,99772.0,1,1,Saturday,1,electric,5,10,17.0,Check meter,N/A,Yes
2022-03-18,1917,2.0,1931.0,14,23.5,Electrc,None,22.03,68629.0,1,1,Friday,0,solar,2,10,10.6,Check meter,"John, Mary",
2022-06-17,1566,3.0,3657.0,17,26.3,Electrc,Fan,1.52,41860.0,1,1,Friday,0,solar,10,16,16.9, ,Ali;Sara,Y
2022-08-29,1498,4.0,2486.0,24,5.7,None,Fan,46.21,87799.0,0,1,Monday,0,gas,1,14,6.7, ,,
2019-01-22,1440,5.0,2267.0,20,8.5,Electrc,None,13.93,38863.0,1,0,Tuesday,0,electric,0,1,11.3,Check meter,Unknown,
2021-10-05,1780,1.0,1934.0,18,9.0,None,ac,18.29,130415.0,0,0,Tuesday,0,electric,8,7,8.3,unknown,N/A,Yes
23/10/2018,1302,3.0,1456.0,7,18.2,None,ac,11.03,195238.0,0,1,Tuesday,0,solar,12,9,16.5,,,
2018-09-15,1086,6.0,1212.0,22,25.0,Electrc,None,27.58,144979.0,0,0,Saturday,1,electric,6,13,15.1,normal usage,Kumar,
2021-01-09,1829,3.0,2542.0,10,1.3,None,None,34.27,65727.0,1,0,Saturday,1,electric,4,9,18.8,,,Y
2018-09-25,1437,2.0,1779.0,24,4.5,Electrc,None,46.38,124296.0,0,0,Tuesday,0,solar,4,18,11.4,Check meter,Ali;Sara,No
2019-02-23,1540,5.0,740.0,7,11.6,Electrc,ac,28.94,58815.0,1,1,Saturday,1,electric,3,15,23.7, ,,
2018-08-23,1021,1.0,3445.0,23,20.3,None,ac,19.25,44650.0,1,0,Thursday,0,solar,13,17,11.1, ,N/A,
2021-08-27,1832,4.0,2455.0,7,5.6,None,Fan,44.5,102771.0,1,1,Friday,0,electric,8,2,6.0,peak hours,,Yes
2020-09-12,1796,2.0,2512.0,16,11.1,None,Fan,35.2,142931.0,1,0,Saturday,1,electric,3,9,10.1,Check meter,"John, Mary",N
2021-10-12,1559,1.0,1395.0,12,7.8,None,Fan,29.43,34574.0,1,1,Tuesday,0,electric,14,13,16.9,,N/A,Y
2021-05-21,1516,6.0,,9,22.6,None,ac,23.74,98449.0,1,1,Friday,0,gas,6,14,19.4,,Unknown,N
2019-07-28,1761,,1975.0,21,,None,Fan,16.19,29916.0,1,1,Sunday,1,solar,12,9,9.6,Check meter,Kumar,Y
2018-02-18,1674,3.0,,14,7.7,Electrc,ac,39.36,135670.0,0,1,Sunday,1,electric,7,15,19.8,Check meter,,No
2021-02-24,1502,5.0,1524.0,21,,Electrc,ac,29.15,137067.0,1,1,Wednesday,0,electric,9,2,11.4, ,N/A,Yes
2018-08-11,1713,4.0,1100.0,13,11.0,Gas,Fan,7.09,186046.0,1,1,Saturday,1,solar,4,2,8.1,,N/A,N
09/07/2020,1466,5.0,2829.0,17,12.4,None,Fan,26.33,141244.0,1,1,Thursday,0,solar,9,5,7.7, ,,
2021-07-26,1100,3.0,3198.0,14,,None,None,43.87,24382.0,1,0,Monday,0,solar,8,16,20.5,,,Y
02/12/2021,1582,4.0,1098.0,12,25.2,Gas,Fan,63.95,57387.0,1,0,Thursday,0,electric,10,13,9.5,unknown,Kumar,N
2022-03-09,1941,4.0,3526.0,11,3.2,Electrc,ac,26.12,111113.0,1,1,Wednesday,0,solar,10,10,9.2, ,Ali;Sara,Yes
2021-08-10,1674,2.0,2384.0,6,24.8,None,ac,41.66,64022.0,0,1,Tuesday,0,gas,4,7,21.8,,Ali;Sara,Yes
2022-12-25,1684,4.0,1642.0,6,22.1,None,Fan,23.99,22360.0,0,0,Sunday,1,electric,8,3,11.9, ,,Y
2018-10-04,1140,1.0,,8,9.7,Electrc,ac,31.58,117960.0,1,1,Thursday,0,electric,9,19,23.8,Check meter,"John, Mary",No
2022-01-01,1137,5.0,3447.0,13,,Gas,None,34.86,77370.0,1,0,Saturday,1,solar,10,15,10.1, ,,
2021-02-04,1577,6.0,2028.0,18,7.1,Electrc,ac,51.13,163246.0,1,1,Thursday,0,solar,10,1,17.5,peak hours,Ali;Sara,
2022-08-09,1709,6.0,1603.0,15,19.1,Gas,ac,46.86,95229.0,1,1,Tuesday,0,gas,8,10,8.7,Check meter,Kumar,Yes
2019-02-24,1839,5.0,2146.0,11,,Gas,ac,39.31,145766.0,1,1,Sunday,1,gas,9,9,8.7,,,Y
03/09/2019,1227,2.0,2200.0,23,17.3,Electrc,None,17.74,111501.0,1,0,Tuesday,0,electric,2,19,20.4,Check meter,Kumar,
2021-12-23,1280,4.0,3441.0,8,11.6,Electrc,Fan,37.52,108471.0,0,1,Thursday,0,electric,0,18,22.6, ,"John, Mary",Yes
2019-01-10,1683,3.0,1456.0,6,1.9,None,Fan,52.64,114615.0,0,1,Thursday,0,solar,0,7,22.0,unknown,,
2018-03-14,1827,1.0,718.0,23,15.8,None,ac,38.46,152171.0,0,0,Wednesday,0,solar,11,5,20.8,,Unknown,
2022-07-16,1430,2.0,,22,,None,None,40.49,150715.0,0,0,Saturday,1,gas,5,16,16.1, ,"John, Mary",N
2020-11-19,1039,4.0,3556.0,11,7.9,None,Fan,32.2,122474.0,0,0,Thursday,0,gas,8,16,7.1,,N/A,N
2021-04-26,1518,6.0,2230.0,15,,Gas,None,25.3,,0,1,Monday,0,gas,6,7,11.4,peak hours,N/A,
19/10/2021,1685,,1989.0,14,12.4,Gas,ac,38.07,37922.0,1,1,Tuesday,0,solar,10,9,10.3,Check meter,Unknown,N
2022-12-29,1662,4.0,2317.0,15,11.0,Electrc,Fan,26.92,190268.0,0,0,Thursday,0,gas,14,8,9.8,,N/A,
2022-01-14,1210,2.0,1017.0,13,19.9,Gas,ac,6.48,138175.0,1,1,Friday,0,solar,1,11,23.5,peak hours,N/A,
2018-07-14,1301,3.0,,7,-3.9,Electrc,ac,50.32,177093.0,1,0,Saturday,1,solar,5,7,7.8,peak hours,Unknown,
2021-03-25,1085,,3049.0,9,,None,None,40.04,130007.0,0,1,Thursday,0,gas,8,8,13.9,,Kumar,Y
2021-04-10,1396,3.0,2605.0,5,24.9,Electrc,ac,0.51,,1,1,Saturday,1,solar,2,12,22.6,,"John, Mary",N
2020-04-26,1252,3.0,1860.0,5,13.2,Electrc,Fan,-6.86,41220.0,0,1,Sunday,1,solar,13,2,6.2,peak hours,Kumar,Y
2020-11-30,1532,4.0,,24,15.1,Electrc,ac,27.13,156852.0,0,0,Monday,0,solar,5,18,19.2, ,,N
2020-12-22,1768,3.0,1113.0,9,13.7,Electrc,ac,39.19,62536.0,0,0,Tuesday,0,gas,6,13,16.6,,Kumar,N
2018-01-23,1890,,925.0,23,34.1,Gas,Fan,20.97,132885.0,1,0,Tuesday,0,solar,11,1,11.8,unknown,"John, Mary",Y
2018-12-26,1914,3.0,2083.0,10,18.8,Electrc,Fan,16.54,167146.0,1,0,Wednesday,0,solar,1,2,22.8,,Kumar,Y
2021-01-03,1380,3.0,3941.0,7,2.2,None,ac,27.77,111066.0,1,0,Sunday,1,gas,12,1,11.4,peak hours,,Y
14/07/2019,1443,2.0,1934.0,17,6.3,Electrc,None,27.77,122857.0,0,0,Sunday,1,solar,12,9,8.6,peak hours,Ali;Sara,Y
03/11/2019,1032,4.0,2311.0,21,15.9,Gas,Fan,26.46,153378.0,0,0,Sunday,1,gas,13,7,18.8,,Unknown,Y
15/02/2021,1259,6.0,1382.0,7,,None,ac,12.7,27803.0,0,0,Monday,0,gas,8,19,11.3,unknown,Ali;Sara,Y
2022-06-24,1233,4.0,2198.0,7,21.6,None,Fan,32.57,90444.0,1,0,Friday,0,solar,12,1,10.5, ,Ali;Sara,
2021-11-04,1514,5.0,931.0,17,24.9,None,None,30.13,22398.0,1,0,Thursday,0,solar,9,18,22.7,peak hours,Kumar,
2019-11-10,1858,6.0,3767.0,6,3.7,Gas,Fan,7.51,74459.0,0,1,Sunday,1,electric,9,6,10.8,,,No
2021-08-06,1307,2.0,1900.0,7,21.3,Electrc,ac,37.16,,1,0,Friday,0,electric,10,3,15.9,peak hours,Kumar,N
2019-03-16,1738,4.0,1447.0,24,,None,ac,24.36,,0,0,Saturday,1,solar,12,12,17.4,normal usage,"John, Mary",Yes
2022-08-19,1795,2.0,1888.0,20,13.8,Gas,ac,18.08,37221.0,1,1,Friday,0,gas,4,11,14.2,,Unknown,Y
2020-07-21,1069,6.0,2167.0,16,23.5,None,Fan,32.59,115229.0,0,1,Tuesday,0,gas,5,7,10.9,,"John, Mary",No
2018-01-07,1453,2.0,3482.0,13,9.3,Gas,Fan,25.33,183635.0,0,1,Sunday,1,electric,10,14,15.3,normal usage,Unknown,Y
2021-05-04,1438,2.0,2952.0,20,0.6,Electrc,Fan,24.48,21780.0,0,0,Tuesday,0,gas,12,3,12.6, ,Ali;Sara,
2019-02-25,1824,1.0,3039.0,8,,Gas,Fan,17.72,134867.0,0,0,Monday,0,electric,12,8,5.7,,,Yes
2022-05-11,1363,4.0,2613.0,24,16.2,None,ac,34.05,193589.0,0,0,Wednesday,0,gas,1,5,10.9,peak hours,Ali;Sara,N
2020-04-12,1982,2.0,,22,21.8,Gas,Fan,47.92,82774.0,1,1,Sunday,1,solar,6,3,16.1,normal usage,"John, Mary",Yes
2021-05-01,1765,1.0,890.0,5,6.1,Gas,None,28.88,,1,0,Saturday,1,gas,12,10,5.2,,,
2019-07-13,1480,1.0,582.0,11,9.5,None,None,19.94,84002.0,1,1,Saturday,1,gas,12,7,17.3,peak hours,,N
2021-03-17,1143,3.0,1502.0,24,17.2,None,Fan,43.01,180001.0,1,1,Wednesday,0,gas,12,5,5.6,Check meter,Unknown,Yes
2022-12-16,1023,3.0,980.0,16,20.5,None,Fan,31.1,,0,1,Friday,0,electric,3,14,15.7,,Ali;Sara,
2022-08-20,1964,6.0,1276.0,12,17.0,Gas,None,9.16,,1,0,Saturday,1,electric,4,11,6.2,,,
2021-05-10,1424,4.0,3800.0,12,13.5,None,Fan,33.22,,1,1,Monday,0,gas,11,8,21.1,normal usage,Ali;Sara,No
2022-01-07,1745,3.0,3332.0,13,7.6,Gas,None,19.81,43839.0,1,0,Friday,0,solar,11,3,22.3,Check meter,N/A,Y
2020-07-02,1844,6.0,,18,23.9,Gas,ac,41.57,160362.0,0,0,Thursday,0,solar,6,6,16.7,,,
13/12/2021,1174,4.0,1748.0,24,27.1,Electrc,None,0.86,159365.0,1,1,Monday,0,solar,5,17,7.4,normal usage,,Y
2021-12-21,1843,,1636.0,9,9.2,Electrc,None,28.25,91970.0,0,1,Tuesday,0,electric,4,12,22.2,Check meter,Kumar,No
2020-10-03,1324,1.0,3199.0,24,10.3,None,Fan,46.74,31822.0,0,1,Saturday,1,solar,2,4,18.8,,N/A,N
2022-02-11,1868,1.0,3756.0,6,21.8,Gas,Fan,24.69,107953.0,0,0,Friday,0,electric,12,11,21.7,Check meter,Unknown,Yes
07/02/2022,1670,4.0,2035.0,14,,Electrc,None,27.99,119875.0,1,1,Monday,0,gas,5,11,13.8,unknown,Kumar,
06/05/2018,1859,6.0,3744.0,13,20.8,Electrc,ac,19.07,46746.0,0,1,Sunday,1,electric,11,16,13.0,,Kumar,N
2019-01-30,1347,,2411.0,11,17.7,Electrc,Fan,27.25,156856.0,0,0,Wednesday,0,solar,5,19,16.3,Check meter,N/A,N
2020-03-27,1797,3.0,1022.0,22,18.8,None,Fan,8.85,90061.0,1,1,Friday,0,gas,13,4,13.7,peak hours,,Y
2020-05-30,1017,3.0,2432.0,16,10.9,Gas,None,11.54,50011.0,1,1,Saturday,1,gas,12,13,8.2,,"John, Mary",N
2019-07-30,1043,4.0,2194.0,15,-5.0,None,Fan,10.62,173831.0,0,1,Tuesday,0,gas,5,4,20.7,Check meter,,
2018-11-21,1154,5.0,2752.0,14,16.9,Gas,Fan,51.3,93310.0,0,0,Wednesday,0,gas,10,19,8.6,Check meter,,
2021-11-16,1866,3.0,,17,21.9,None,ac,7.6,109110.0,1,0,Tuesday,0,solar,10,18,19.2,,Unknown,N
2020-07-18,1921,2.0,2866.0,13,17.9,None,ac,17.86,183705.0,1,0,Saturday,1,gas,0,18,21.9,peak hours,,
2022-09-08,1376,3.0,3730.0,20,7.5,None,None,6.74,,0,0,Thursday,0,electric,1,1,15.1,,Kumar,Yes
10/07/2022,1742,5.0,,21,9.2,Gas,ac,52.7,85997.0,1,0,Sunday,1,gas,12,3,9.8,unknown,Ali;Sara,
2022-01-03,1882,6.0,3449.0,9,39.6,Gas,ac,22.17,76246.0,0,1,Monday,0,electric,8,6,5.4,unknown,Ali;Sara,Y
2021-05-12,1827,1.0,647.0,10,18.5,None,ac,8.55,49987.0,0,1,Wednesday,0,gas,8,10,17.4,peak hours,N/A,N
2022-02-18,1401,1.0,1277.0,14,-8.5,None,Fan,18.78,90359.0,0,0,Friday,0,solar,8,11,15.5,normal usage,N/A,No
2020-04-12,1224,6.0,1606.0,15,9.3,Gas,None,15.77,178576.0,1,1,Sunday,1,gas,10,19,18.1,unknown,N/A,
2020-11-20,1216,1.0,918.0,6,12.8,Electrc,None,43.64,124584.0,0,1,Friday,0,electric,12,1,23.1, ,Ali;Sara,
2021-11-12,1567,,3085.0,11,2.6,Electrc,ac,26.58,64401.0,1,0,Friday,0,solar,4,13,13.6,unknown,N/A,
2022-07-07,1030,1.0,2939.0,18,13.7,Gas,None,12.38,71521.0,1,1,Thursday,0,solar,4,3,17.8,unknown,Kumar,
2021-12-28,1868,5.0,1656.0,8,10.1,Electrc,Fan,51.38,,0,0,Tuesday,0,solar,3,13,7.7,,Ali;Sara,Yes
2020-04-16,1058,5.0,1439.0,9,17.0,None,ac,38.33,82072.0,0,1,Thursday,0,solar,7,1,7.7,peak hours,,No
2020-07-14,1891,3.0,2519.0,23,12.2,None,None,16.7,113656.0,1,0,Tuesday,0,solar,7,9,14.4,normal usage,Unknown,
2021-10-31,1897,6.0,2127.0,24,8.0,None,Fan,35.91,178400.0,0,0,Sunday,1,electric,1,10,16.1,normal usage,N/A,
2021-09-29,1352,2.0,,14,11.6,Gas,ac,6.86,193391.0,0,1,Wednesday,0,gas,11,2,23.7, ,,Yes
2019-03-19,1934,3.0,1498.0,10,23.5,Gas,None,3.68,147630.0,0,0,Tuesday,0,electric,10,19,15.8,peak hours,N/A,
2022-05-22,1444,1.0,1723.0,6,15.6,Gas,ac,12.7,104634.0,1,1,Sunday,1,electric,8,15,22.4, ,Ali;Sara,Yes
2018-03-16,1234,3.0,3688.0,7,12.8,None,ac,41.45,30255.0,0,0,Friday,0,gas,0,6,20.0,peak hours,Kumar,
2019-07-11,1106,5.0,1742.0,19,18.5,Electrc,None,52.32,,0,0,Thursday,0,gas,3,5,22.1,unknown,Unknown,
01/12/2022,1190,3.0,3876.0,14,15.0,Electrc,None,13.71,144384.0,1,0,Thursday,0,gas,2,5,21.3,,,
2022-08-17,1991,3.0,2790.0,21,3.9,Gas,ac,30.61,49615.0,0,0,Wednesday,0,solar,1,1,15.3,normal usage,Unknown,
24/03/2021,1529,2.0,3863.0,11,21.9,Gas,Fan,55.47,71218.0,1,0,Wednesday,0,solar,13,19,5.0,,,
2021-12-24,1912,5.0,3523.0,6,8.8,None,ac,41.32,178297.0,0,1,Friday,0,solar,9,11,13.6,,,No
2018-12-29,1737,4.0,2317.0,11,11.6,Gas,Fan,21.28,62532.0,1,1,Saturday,1,solar,0,13,9.2, ,Unknown,N
2019-03-24,1678,4.0,3872.0,19,-0.1,Gas,Fan,43.68,111574.0,1,1,Sunday,1,gas,8,7,18.6,,Kumar,N
2021-06-11,1582,,2352.0,7,23.2,None,None,43.39,,0,0,Friday,0,gas,4,14,8.8,normal usage,Ali;Sara,Y
2022-05-06,1873,4.0,,9,16.2,Gas,Fan,17.32,165454.0,0,0,Friday,0,gas,3,15,14.0,unknown,Unknown,Yes
2018-09-19,1565,,,12,17.8,Gas,None,-6.01,32418.0,0,1,Wednesday,0,solar,0,19,5.5,Check meter,"John, Mary",N
2018-05-05,1244,,3135.0,8,23.1,Gas,ac,17.55,22135.0,1,1,Saturday,1,gas,10,5,6.7,unknown,N/A,
2020-06-29,1994,1.0,1732.0,22,23.2,Electrc,ac,26.53,,0,0,Monday,0,electric,9,3,12.5,Check meter,Ali;Sara,
2018-09-02,1861,5.0,3885.0,23,8.0,Gas,None,12.11,32326.0,0,0,Sunday,1,gas,5,11,18.9,peak hours,Kumar,No
2019-06-26,1075,,1116.0,12,15.1,None,Fan,24.38,,1,1,Wednesday,0,solar,5,13,17.8,normal usage,,Yes
2019-04-30,1546,4.0,2527.0,10,,None,ac,55.72,,1,1,Tuesday,0,gas,6,18,13.1,normal usage,N/A,N
02/05/2018,1266,6.0,2573.0,9,13.2,Gas,ac,36.28,82512.0,0,1,Wednesday,0,electric,6,18,8.6,normal usage,Unknown,No
2018-05-05,1316,1.0,3410.0,9,7.0,Gas,Fan,12.46,116892.0,0,0,Saturday,1,gas,1,16,10.8,Check meter,Kumar,No
22/04/2022,1811,1.0,2626.0,21,29.3,Electrc,Fan,12.02,143824.0,0,0,Friday,0,solar,13,19,14.4,peak hours,Unknown,Yes
2018-06-19,1120,3.0,1511.0,10,25.1,None,Fan,43.79,149762.0,1,1,Tuesday,0,solar,5,7,23.0,,Kumar,
2018-05-04,1835,2.0,,17,19.4,Gas,Fan,27.48,39760.0,1,0,Friday,0,electric,2,10,17.2,,Kumar,
2020-11-24,1024,4.0,627.0,13,28.6,None,Fan,36.57,77737.0,0,1,Tuesday,0,electric,1,2,7.4,unknown,Unknown,
2021-01-15,1431,6.0,912.0,16,19.7,None,None,35.22,36735.0,0,1,Friday,0,solar,3,4,20.3,,Ali;Sara,Yes
2019-10-08,1159,2.0,2684.0,14,12.0,Gas,None,29.03,92513.0,1,1,Tuesday,0,electric,13,15,18.7,,Kumar,No
2022-09-28,1595,6.0,1857.0,5,10.8,None,Fan,65.79,184823.0,1,1,Wednesday,0,electric,6,1,21.9,normal usage,Unknown,
2020-02-25,1113,2.0,3095.0,15,18.9,Electrc,Fan,23.4,138594.0,0,1,Tuesday,0,gas,10,4,16.6, ,,
2018-07-20,1734,4.0,2935.0,10,1.2,None,None,10.46,,1,1,Friday,0,electric,14,13,10.9,,Ali;Sara,Yes
2019-01-04,1899,6.0,1070.0,7,23.7,Electrc,Fan,32.43,80875.0,0,1,Friday,0,solar,14,8,21.1,unknown,"John, Mary",
2020-03-07,1501,1.0,3801.0,10,-1.3,None,Fan,29.65,118342.0,1,1,Saturday,1,electric,4,6,16.0,Check meter,Kumar,No
18/03/2018,1165,3.0,3563.0,13,,Gas,Fan,35.3,145865.0,0,0,Sunday,1,electric,13,8,18.4,Check meter,"John, Mary",
2018-02-28,1702,,2968.0,12,20.0,Gas,Fan,23.28,29315.0,1,1,Wednesday,0,electric,13,1,13.9, ,Kumar,N
2019-03-07,1174,5.0,3695.0,19,34.5,Electrc,None,23.74,167968.0,1,0,Thursday,0,electric,6,2,20.3,,Unknown,Y
2019-09-30,1000,4.0,3659.0,10,16.8,Gas,Fan,49.4,155843.0,0,0,Monday,0,electric,9,3,16.9,,Unknown,
2022-03-04,1898,4.0,640.0,15,21.6,Gas,ac,44.32,87551.0,0,0,Friday,0,electric,3,2,21.9,peak hours,Unknown,Yes
19/04/2018,1740,5.0,,14,22.0,None,None,26.48,43514.0,1,1,Thursday,0,solar,0,10,11.7,normal usage,,N
2022-10-26,1085,2.0,550.0,15,6.1,Gas,Fan,35.32,116123.0,0,1,Wednesday,0,gas,5,5,21.1, ,,Yes
2020-10-04,1573,,3534.0,8,,Gas,None,36.6,177214.0,0,1,Sunday,1,solar,7,14,20.0,unknown,N/A,
2021-07-25,1319,2.0,3476.0,17,5.7,Electrc,None,29.06,180864.0,0,0,Sunday,1,gas,10,17,12.0,peak hours,,Y
2018-03-09,1400,5.0,1928.0,12,14.7,None,Fan,10.29,94349.0,0,0,Friday,0,gas,0,1,21.6, ,Unknown,No
2020-12-28,1381,5.0,1860.0,24,14.9,Electrc,ac,-5.11,172249.0,0,0,Monday,0,solar,6,15,16.3,unknown,Kumar,No
2021-04-03,1717,3.0,3209.0,19,,Gas,Fan,40.35,86612.0,1,0,Saturday,1,electric,6,4,12.1,unknown,,Yes
2022-02-21,1616,5.0,865.0,11,19.9,Gas,ac,24.1,132476.0,1,1,Monday,0,solar,12,19,10.2,,Kumar,
2018-11-01,1317,5.0,3455.0,5,7.6,None,None,50.91,34413.0,0,1,Thursday,0,electric,0,10,6.7,unknown,Kumar,No
2019-11-05,1802,6.0,2434.0,13,23.4,None,Fan,9.27,,1,0,Tuesday,0,gas,1,3,6.8,normal usage,"John, Mary",Y
2018-12-31,1249,3.0,3545.0,12,19.3,None,Fan,36.44,108836.0,0,1,Monday,0,gas,14,8,19.9, ,Kumar,Y
2020-03-31,1524,4.0,2503.0,6,30.8,Electrc,None,12.35,102832.0,1,0,Tuesday,0,gas,9,18,12.3,unknown,Kumar,
2021-11-03,1674,2.0,3401.0,18,19.3,Electrc,Fan,32.8,149055.0,1,0,Wednesday,0,electric,1,2,14.9,,,
2018-12-09,1554,4.0,757.0,16,14.3,Gas,ac,20.96,105637.0,1,0,Sunday,1,electric,9,7,20.9,,"John, Mary",N
2020-08-04,1897,4.0,3959.0,21,36.5,Gas,Fan,0.85,,0,1,Tuesday,0,gas,10,10,17.4,unknown,N/A,No
2020-06-17,1951,6.0,544.0,23,14.2,Electrc,None,40.59,55196.0,1,1,Wednesday,0,gas,14,7,22.9,,"John, Mary",
